"card_id","card_name","set_id","price_euros","rarity","artist"
"bw11-RC24","Mew-EX","bw11",44.18,"Rare Ultra","MAHOU"
"bw11-RC25","Meloetta-EX","bw11",12.54,"Rare Ultra","Eske Yoshinob"
"bw2-12","Whimsicott","bw2",0.7,"Rare","Mizue"
"bw2-16","Sawsbuck","bw2",0.99,"Rare","Kagemaru Himeno"
"bw2-17","Virizion","bw2",3.98,"Rare Holo","5ban Graphics"
"bw2-19","Simisear","bw2",0.37,"Rare","Mitsuhiro Arita"
"bw2-2","Simisage","bw2",0.42,"Rare","match"
"bw2-21","Darmanitan","bw2",0.2,"Rare","Mitsuhiro Arita"
"bw2-23","Simipour","bw2",0.26,"Rare","Sumiyoshi Kizuki"
"bw2-27","Swanna","bw2",0.28,"Rare","Atsuko Nishida"
"bw2-30","Beartic","bw2",1.87,"Rare Holo","Kouki Saitou"
"bw2-31","Beartic","bw2",0.43,"Rare","Kagemaru Himeno"
"bw2-35","Thundurus","bw2",2.05,"Rare Holo","5ban Graphics"
"bw2-37","Swoobat","bw2",0.8,"Rare","Shigenori Negishi"
"bw2-40","Scolipede","bw2",1.03,"Rare","kawayoo"
"bw2-47","Gothitelle","bw2",1.75,"Rare Holo","Kagemaru Himeno"
"bw2-48","Gothitelle","bw2",0.19,"Rare","Kouki Saitou"
"bw2-53","Gigalith","bw2",0.48,"Rare","Naoki Saito"
"bw2-56","Excadrill","bw2",1.72,"Rare Holo","5ban Graphics"
"bw2-57","Excadrill","bw2",0.38,"Rare","Shin Nagasawa"
"bw2-62","Krookodile","bw2",0.53,"Rare","Naoki Saito"
"bw2-63","Terrakion","bw2",1.38,"Rare Holo","5ban Graphics"
"bw2-65","Liepard","bw2",0.82,"Rare","Akira Komayama"
"bw2-67","Zoroark","bw2",1.4,"Rare Holo","Shin Nagasawa"
"bw2-69","Mandibuzz","bw2",0.62,"Rare","Mitsuhiro Arita"
"bw2-7","Leavanny","bw2",0.52,"Rare","Kouki Saitou"
"bw2-72","Ferrothorn","bw2",0.87,"Rare","Shin Nagasawa"
"bw2-76","Klinklang","bw2",0.64,"Rare","Akira Komayama"
"bw2-77","Cobalion","bw2",1.01,"Rare Holo","5ban Graphics"
"bw2-8","Leavanny","bw2",0.58,"Rare","Masakazu Fukuda"
"bw2-82","Unfezant","bw2",0.26,"Rare","kawayoo"
"bw2-88","Braviary","bw2",0.48,"Rare Holo","Masakazu Fukuda"
"bw2-89","Tornadus","bw2",1.21,"Rare Holo","5ban Graphics"
"bw2-97","Thundurus","bw2",4.87,"Rare Ultra","5ban Graphics"
"bw2-98","Tornadus","bw2",3.13,"Rare Ultra","5ban Graphics"
"bw3-100","Cobalion","bw3",4.83,"Rare Ultra","5ban Graphics"
"bw3-102","Meowth","bw3",41.57,"Rare Secret","Kouki Saitou"
"bw3-12","Accelgor","bw3",3,"Rare","Kagemaru Himeno"
"bw3-13","Virizion","bw3",2.1,"Rare Holo","5ban Graphics"
"bw3-14","Victini","bw3",2.45,"Rare Holo","5ban Graphics"
"bw3-15","Victini","bw3",0.95,"Rare Holo","Naoki Saito"
"bw3-21","Volcarona","bw3",0.89,"Rare","Mitsuhiro Arita"
"bw3-24","Seismitoad","bw3",1.98,"Rare","Masakazu Fukuda"
"bw3-26","Carracosta","bw3",2.43,"Rare","match"
"bw3-29","Vanilluxe","bw3",0,"Rare","Kagemaru Himeno"
"bw3-3","Leavanny","bw3",1.02,"Rare Holo","5ban Graphics"
"bw3-31","Jellicent","bw3",1.5,"Rare","Kagemaru Himeno"
"bw3-33","Cryogonal","bw3",0.53,"Rare","Kagemaru Himeno"
"bw3-34","Kyurem","bw3",5.06,"Rare Holo","5ban Graphics"
"bw3-36","Zebstrika","bw3",0.41,"Rare","match"
"bw3-41","Eelektross","bw3",0.73,"Rare Holo","Masakazu Fukuda"
"bw3-43","Victini","bw3",9.84,"Rare","Shin Nagasawa"
"bw3-46","Cofagrigus","bw3",1.96,"Rare","Mitsuhiro Arita"
"bw3-47","Cofagrigus","bw3",0.83,"Rare","Shin Nagasawa"
"bw3-5","Lilligant","bw3",0.18,"Rare","Akira Komayama"
"bw3-52","Reuniclus","bw3",0.4,"Rare","Kagemaru Himeno"
"bw3-53","Reuniclus","bw3",0.35,"Rare","Mizue"
"bw3-56","Beheeyem","bw3",2.95,"Rare","Kagemaru Himeno"
"bw3-60","Chandelure","bw3",2.75,"Rare","Naoyo Kimura"
"bw3-61","Gigalith","bw3",0.35,"Rare","Mitsuhiro Arita"
"bw3-64","Conkeldurr","bw3",0,"Rare Holo","kawayoo"
"bw3-65","Conkeldurr","bw3",0,"Rare","Kouki Saitou"
"bw3-67","Archeops","bw3",1.86,"Rare","Kouki Saitou"
"bw3-72","Golurk","bw3",1.15,"Rare","Kouki Saitou"
"bw3-73","Terrakion","bw3",1.63,"Rare Holo","5ban Graphics"
"bw3-74","Landorus","bw3",0.6,"Rare Holo","5ban Graphics"
"bw3-79","Hydreigon","bw3",0,"Rare Holo","5ban Graphics"
"bw3-80","Escavalier","bw3",12.67,"Rare","Kouki Saitou"
"bw3-82","Bisharp","bw3",0.1,"Rare Holo","5ban Graphics"
"bw3-84","Cobalion","bw3",1.22,"Rare Holo","5ban Graphics"
"bw3-88","Haxorus","bw3",0,"Rare Holo","Kouki Saitou"
"bw3-89","Druddigon","bw3",0.51,"Rare","Masakazu Fukuda"
"bw3-97","Virizion","bw3",11.33,"Rare Ultra","5ban Graphics"
"bw3-98","Victini","bw3",13.1,"Rare Ultra","5ban Graphics"
"bw3-99","Terrakion","bw3",4.79,"Rare Ultra","5ban Graphics"
"bw4-1","Pinsir","bw4",0,"Rare","Masakazu Fukuda"
"bw4-100","Emboar","bw4",49.99,"Rare Secret","5ban Graphics"
"bw4-101","Chandelure","bw4",55.66,"Rare Secret","5ban Graphics"
"bw4-102","Zoroark","bw4",0,"Rare Secret","5ban Graphics"
"bw4-103","Hydreigon","bw4",0,"Rare Secret","5ban Graphics"
"bw4-12","Arcanine","bw4",1.92,"Rare","Mitsuhiro Arita"
"bw4-14","Moltres","bw4",3.95,"Rare Holo","Ryo Ueda"
"bw4-16","Simisear","bw4",0,"Rare","Kouki Saitou"
"bw4-20","Chandelure","bw4",0.68,"Rare Holo","5ban Graphics"
"bw4-21","Reshiram","bw4",0.85,"Rare","5ban Graphics"
"bw4-22","Reshiram-EX","bw4",5.39,"Rare Holo EX","Shizurow"
"bw4-25","Lapras","bw4",0.9,"Rare","Kouki Saitou"
"bw4-27","Articuno","bw4",2.44,"Rare Holo","Ryo Ueda"
"bw4-29","Simipour","bw4",0.4,"Rare","Akira Komayama"
"bw4-33","Vanilluxe","bw4",2,"Rare Holo","Akira Komayama"
"bw4-35","Jellicent","bw4",1,"Rare","Mitsuhiro Arita"
"bw4-37","Beartic","bw4",0.54,"Rare","kawayoo"
"bw4-38","Kyurem-EX","bw4",2,"Rare Holo EX","Shizurow"
"bw4-41","Zapdos","bw4",3.55,"Rare Holo","Ryo Ueda"
"bw4-46","Luxray","bw4",0.45,"Rare Holo","Shin Nagasawa"
"bw4-48","Zebstrika","bw4",0.33,"Rare","Naoki Saito"
"bw4-5","Shaymin-EX","bw4",2.95,"Rare Holo EX","Shizurow"
"bw4-50","Zekrom","bw4",0.48,"Rare","5ban Graphics"
"bw4-51","Zekrom-EX","bw4",5.3,"Rare Holo EX","Shizurow"
"bw4-53","Muk","bw4",0.62,"Rare","match"
"bw4-54","Mewtwo-EX","bw4",6.11,"Rare Holo EX","Shizurow"
"bw4-57","Gardevoir","bw4",0.95,"Rare Holo","Mizue"
"bw4-59","Musharna","bw4",1.84,"Rare","Maiko Fujiwara"
"bw4-60","Darmanitan","bw4",0.74,"Rare","Shin Nagasawa"
"bw4-62","Beheeyem","bw4",0.79,"Rare","Kouki Saitou"
"bw4-64","Lucario","bw4",2.74,"Rare Holo","Naoki Saito"
"bw4-7","Simisage","bw4",0.58,"Rare","kawayoo"
"bw4-70","Weavile","bw4",0.27,"Rare","Akira Komayama"
"bw4-72","Shiftry","bw4",0.87,"Rare","match"
"bw4-74","Scrafty","bw4",0.33,"Rare Holo","Naoki Saito"
"bw4-76","Bronzong","bw4",0.41,"Rare","Kouki Saitou"
"bw4-79","Wigglytuff","bw4",0.98,"Rare","Shin Nagasawa"
"bw4-81","Persian","bw4",0.84,"Rare","Shigenori Negishi"
"bw4-82","Regigigas-EX","bw4",9,"Rare Holo EX","Shizurow"
"bw4-85","Cinccino","bw4",0.8,"Rare Holo","Kanako Eo"
"bw4-9","Amoonguss","bw4",0.15,"Rare","Kouki Saitou"
"bw4-94","Shaymin-EX","bw4",15.98,"Rare Ultra","5ban Graphics"
"bw4-95","Reshiram-EX","bw4",18.33,"Rare Ultra","5ban Graphics"
"bw4-96","Kyurem-EX","bw4",20.88,"Rare Ultra","5ban Graphics"
"bw4-97","Zekrom-EX","bw4",45,"Rare Ultra","5ban Graphics"
"bw4-98","Mewtwo-EX","bw4",12.81,"Rare Ultra","5ban Graphics"
"bw4-99","Regigigas-EX","bw4",0,"Rare Ultra","5ban Graphics"
"bw5-103","Entei-EX","bw5",0,"Rare Ultra","5ban Graphics"
"bw5-104","Kyogre-EX","bw5",46.5,"Rare Ultra","5ban Graphics"
"bw5-105","Raikou-EX","bw5",53.8,"Rare Ultra","5ban Graphics"
"bw5-106","Groudon-EX","bw5",67.33,"Rare Ultra","5ban Graphics"
"bw5-107","Darkrai-EX","bw5",110,"Rare Ultra","5ban Graphics"
"bw5-108","Tornadus-EX","bw5",0,"Rare Ultra","5ban Graphics"
"bw5-109","Gardevoir","bw5",240,"Rare Secret","5ban Graphics"
"bw5-11","Accelgor","bw5",0.78,"Rare","Kouki Saitou"
"bw5-110","Archeops","bw5",0,"Rare Secret","5ban Graphics"
"bw5-13","Entei-EX","bw5",4,"Rare Holo EX","Shizurow"
"bw5-17","Blaziken","bw5",1,"Rare Holo","TOKIYA"
"bw5-19","Heatmor","bw5",0.55,"Rare","Mitsuhiro Arita"
"bw5-22","Volcarona","bw5",1.49,"Rare Holo","Shin Nagasawa"
"bw5-26","Kyogre-EX","bw5",7,"Rare Holo EX","Shizurow"
"bw5-29","Empoleon","bw5",1.66,"Rare Holo","Naoki Saito"
"bw5-3","Venusaur","bw5",2.41,"Rare Holo","Masakazu Fukuda"
"bw5-30","Glaceon","bw5",1.65,"Rare","Ryo Ueda"
"bw5-36","Swanna","bw5",0.55,"Rare","Mizue"
"bw5-38","Raikou-EX","bw5",8.21,"Rare Holo EX","Shizurow"
"bw5-43","Galvantula","bw5",0.51,"Rare","Akira Komayama"
"bw5-47","Eelektross","bw5",1.7,"Rare Holo","kawayoo"
"bw5-48","Espeon","bw5",0.94,"Rare","Mizue"
"bw5-49","Slowking","bw5",0.82,"Rare","Shin Nagasawa"
"bw5-5","Carnivine","bw5",0.8,"Rare","Yukiko Baba"
"bw5-52","Cofagrigus","bw5",0.65,"Rare","kawayoo"
"bw5-53","Aerodactyl","bw5",0.84,"Rare","Naoyo Kimura"
"bw5-54","Groudon-EX","bw5",6.46,"Rare Holo EX","Shizurow"
"bw5-56","Excadrill","bw5",0.51,"Rare","Mitsuhiro Arita"
"bw5-57","Excadrill","bw5",0.87,"Rare","Masakazu Fukuda"
"bw5-6","Leafeon","bw5",3.98,"Rare","Ryo Ueda"
"bw5-63","Darkrai-EX","bw5",8.3,"Rare Holo EX","Shizurow"
"bw5-66","Krookodile","bw5",1.04,"Rare Holo","5ban Graphics"
"bw5-68","Scrafty","bw5",0.25,"Rare","Kagemaru Himeno"
"bw5-71","Zoroark","bw5",0.58,"Rare","5ban Graphics"
"bw5-72","Bisharp","bw5",0.61,"Rare","Masakazu Fukuda"
"bw5-74","Escavalier","bw5",0.63,"Rare","Masakazu Fukuda"
"bw5-77","Klinklang","bw5",1.51,"Rare Holo","Hajime Kusajima"
"bw5-79","Bisharp","bw5",0.4,"Rare","Naoki Saito"
"bw5-82","Blissey","bw5",1.25,"Rare Holo","Kouki Saitou"
"bw5-88","Stoutland","bw5",1.12,"Rare","Atsuko Nishida"
"bw5-89","Haxorus","bw5",4.75,"Rare Holo","Akira Komayama"
"bw5-90","Tornadus-EX","bw5",3.49,"Rare Holo EX","Shizurow"
"bw6-100","Ambipom","bw6",0.3,"Rare","Akira Komayama"
"bw6-103","Slaking","bw6",0.88,"Rare Holo","Naoki Saito"
"bw6-112","Braviary","bw6",1.3,"Rare","Mitsuhiro Arita"
"bw6-119","Ho-Oh-EX","bw6",75.45,"Rare Ultra","5ban Graphics"
"bw6-120","Mew-EX","bw6",0,"Rare Ultra","5ban Graphics"
"bw6-121","Terrakion-EX","bw6",9,"Rare Ultra","5ban Graphics"
"bw6-122","Registeel-EX","bw6",19.77,"Rare Ultra","5ban Graphics"
"bw6-123","Rayquaza-EX","bw6",22.33,"Rare Ultra","5ban Graphics"
"bw6-124","Giratina-EX","bw6",20,"Rare Ultra","5ban Graphics"
"bw6-125","Serperior","bw6",50,"Rare Secret","5ban Graphics"
"bw6-126","Reuniclus","bw6",0,"Rare Secret","5ban Graphics"
"bw6-127","Krookodile","bw6",44,"Rare Secret","5ban Graphics"
"bw6-128","Rayquaza","bw6",120,"Rare Secret","5ban Graphics"
"bw6-15","Roserade","bw6",9.7,"Rare","Shin Nagasawa"
"bw6-19","Ninetales","bw6",3.73,"Rare Holo","Hideaki Hakozaki"
"bw6-21","Magmortar","bw6",0.5,"Rare","Akira Komayama"
"bw6-22","Ho-Oh-EX","bw6",4.59,"Rare Holo EX","Eske Yoshinob"
"bw6-24","Gyarados","bw6",1.52,"Rare","Mizue"
"bw6-26","Wailord","bw6",1.93,"Rare Holo","match"
"bw6-28","Milotic","bw6",2,"Rare Holo","Mizue"
"bw6-3","Jumpluff","bw6",0.25,"Rare","Kagemaru Himeno"
"bw6-31","Walrein","bw6",0.49,"Rare","Kouki Saitou"
"bw6-36","Seismitoad","bw6",0,"Rare","kawayoo"
"bw6-37","Alomomola","bw6",0.73,"Rare","Miki Tanaka"
"bw6-40","Ampharos","bw6",5.54,"Rare Holo","Hajime Kusajima"
"bw6-43","Manectric","bw6",1,"Rare","Naoyo Kimura"
"bw6-44","Manectric","bw6",0.92,"Rare","Masakazu Fukuda"
"bw6-46","Mew-EX","bw6",13,"Rare Holo EX","Eske Yoshinob"
"bw6-47","Dustox","bw6",0.77,"Rare","Kagemaru Himeno"
"bw6-48","Shedinja","bw6",0.6,"Rare","Masakazu Fukuda"
"bw6-5","Yanmega","bw6",0.53,"Rare","Naoki Saito"
"bw6-51","Drifblim","bw6",0.55,"Rare","Kanako Eo"
"bw6-52","Sigilyph","bw6",0,"Rare Holo","Ryo Ueda"
"bw6-54","Garbodor","bw6",2.24,"Rare Holo","kawayoo"
"bw6-57","Gothitelle","bw6",0.43,"Rare","Akira Komayama"
"bw6-59","Golurk","bw6",0.56,"Rare Holo","Ryo Ueda"
"bw6-61","Marowak","bw6",0.42,"Rare","Kouki Saitou"
"bw6-64","Claydol","bw6",0.58,"Rare","Shin Nagasawa"
"bw6-67","Gigalith","bw6",1.4,"Rare Holo","Ryo Ueda"
"bw6-71","Terrakion-EX","bw6",5.99,"Rare Holo EX","Eske Yoshinob"
"bw6-73","Honchkrow","bw6",0.1,"Rare","Shin Nagasawa"
"bw6-75","Houndoom","bw6",0.42,"Rare","Akira Komayama"
"bw6-8","Beautifly","bw6",1,"Rare","Akira Komayama"
"bw6-80","Aggron","bw6",0.97,"Rare Holo","Masakazu Fukuda"
"bw6-81","Registeel-EX","bw6",7.64,"Rare Holo EX","Eske Yoshinob"
"bw6-82","Probopass","bw6",0.77,"Rare","match"
"bw6-84","Altaria","bw6",0.5,"Rare Holo","HiRON"
"bw6-85","Rayquaza-EX","bw6",7.26,"Rare Holo EX","Eske Yoshinob"
"bw6-90","Garchomp","bw6",2.91,"Rare Holo","5ban Graphics"
"bw6-91","Garchomp","bw6",1.16,"Rare","Naoki Saito"
"bw6-92","Giratina-EX","bw6",10.54,"Rare Holo EX","Eske Yoshinob"
"bw6-97","Hydreigon","bw6",5.49,"Rare Holo","5ban Graphics"
"bw6-98","Hydreigon","bw6",0.86,"Rare","Naoki Saito"
"bw7-10","Shaymin","bw7",1.72,"Rare","Kagemaru Himeno"
"bw7-100","Black Kyurem","bw7",0.85,"Rare","5ban Graphics"
"bw7-101","Black Kyurem-EX","bw7",3.76,"Rare Holo EX","Eske Yoshinob"
"bw7-102","White Kyurem","bw7",1.11,"Rare","5ban Graphics"
"bw7-103","White Kyurem-EX","bw7",3.37,"Rare Holo EX","Eske Yoshinob"
"bw7-108","Ditto","bw7",4.33,"Rare Holo","HiRON"
"bw7-122","Stoutland","bw7",1.5,"Rare Holo","Shin Nagasawa"
"bw7-125","Unfezant","bw7",0.6,"Rare","Hajime Kusajima"
"bw7-126","Audino","bw7",0.37,"Rare","Mitsuhiro Arita"
"bw7-13","Serperior","bw7",6.39,"Rare Holo","Mizue"
"bw7-141","Celebi-EX","bw7",9,"Rare Ultra","5ban Graphics"
"bw7-142","Keldeo-EX","bw7",16.5,"Rare Ultra","5ban Graphics"
"bw7-143","Cresselia-EX","bw7",49.99,"Rare Ultra","5ban Graphics"
"bw7-144","Landorus-EX","bw7",0,"Rare Ultra","5ban Graphics"
"bw7-145","Black Kyurem-EX","bw7",50.85,"Rare Ultra","5ban Graphics"
"bw7-146","White Kyurem-EX","bw7",28.51,"Rare Ultra","5ban Graphics"
"bw7-15","Whimsicott","bw7",0,"Rare","Kagemaru Himeno"
"bw7-150","Golurk","bw7",0,"Rare Secret","5ban Graphics"
"bw7-151","Terrakion","bw7",0,"Rare Secret","5ban Graphics"
"bw7-152","Altaria","bw7",55,"Rare Secret","5ban Graphics"
"bw7-17","Lilligant","bw7",0.35,"Rare","Kanako Eo"
"bw7-20","Charizard","bw7",16,"Rare Holo","hatachu"
"bw7-22","Camerupt","bw7",0.99,"Rare","Akira Komayama"
"bw7-23","Victini","bw7",0.3,"Rare","Masakazu Fukuda"
"bw7-26","Emboar","bw7",0.5,"Rare Holo","Shin Nagasawa"
"bw7-3","Vileplume","bw7",0.97,"Rare Holo","Shin Nagasawa"
"bw7-31","Blastoise","bw7",2.62,"Rare Holo","Satoshi Shirai"
"bw7-35","Golduck","bw7",0.76,"Rare","Kagemaru Himeno"
"bw7-4","Bellossom","bw7",0.55,"Rare","Mizue"
"bw7-41","Samurott","bw7",0.23,"Rare Holo","match"
"bw7-45","Jellicent","bw7",0.59,"Rare","Kouki Saitou"
"bw7-47","Keldeo","bw7",2.95,"Rare Holo","Ryo Ueda"
"bw7-48","Keldeo","bw7",0.33,"Rare","Naoki Saito"
"bw7-49","Keldeo-EX","bw7",2.25,"Rare Holo EX","Toyste Beach"
"bw7-54","Electivire","bw7",0.73,"Rare Holo","BERUBURI"
"bw7-57","Zebstrika","bw7",1.75,"Rare Holo","Mitsuhiro Arita"
"bw7-6","Tangrowth","bw7",1.4,"Rare Holo","TOKIYA"
"bw7-60","Grumpig","bw7",0.38,"Rare","Kouki Saitou"
"bw7-63","Dusknoir","bw7",1.95,"Rare Holo","kawayoo"
"bw7-66","Toxicroak","bw7",0.6,"Rare","Kouki Saitou"
"bw7-67","Cresselia-EX","bw7",5.4,"Rare Holo EX","Hideaki Hakozaki"
"bw7-69","Musharna","bw7",0.63,"Rare","Satoshi Shirai"
"bw7-71","Swoobat","bw7",0.42,"Rare","Sumiyoshi Kizuki"
"bw7-74","Scolipede","bw7",2,"Rare Holo","5ban Graphics"
"bw7-77","Meloetta","bw7",5.56,"Rare Holo","5ban Graphics"
"bw7-81","Gliscor","bw7",0,"Rare Holo","Kouki Saitou"
"bw7-85","Crustle","bw7",3.34,"Rare Holo","Mitsuhiro Arita"
"bw7-89","Landorus-EX","bw7",4.07,"Rare Holo EX","Eske Yoshinob"
"bw7-9","Celebi-EX","bw7",9.31,"Rare Holo EX","Toyste Beach"
"bw7-91","Liepard","bw7",4.18,"Rare Holo","kawayoo"
"bw7-94","Scizor","bw7",1.7,"Rare Holo","Hiroki Asanuma"
"bw7-99","Flygon","bw7",4.76,"Rare Holo","BERUBURI"
"bw8-10","Leavanny","bw8",0.5,"Rare","Mitsuhiro Arita"
"bw8-100","Dodrio","bw8",0.52,"Rare","kawayoo"
"bw8-101","Snorlax","bw8",6.5,"Rare","5ban Graphics"
"bw8-104","Togekiss","bw8",1.75,"Rare Holo","Shin Nagasawa"
"bw8-107","Exploud","bw8",0.45,"Rare","match"
"bw8-108","Lugia-EX","bw8",65.67,"Rare Holo EX","Toyste Beach"
"bw8-113","Watchog","bw8",0.73,"Rare","5ban Graphics"
"bw8-114","Bouffalant","bw8",0.7,"Rare","5ban Graphics"
"bw8-116","Braviary","bw8",0.6,"Rare","Akira Komayama"
"bw8-131","Victini-EX","bw8",21,"Rare Ultra","Ryo Ueda"
"bw8-132","Articuno-EX","bw8",40.32,"Rare Ultra","Toyste Beach"
"bw8-133","Cobalion-EX","bw8",8,"Rare Ultra","Ryo Ueda"
"bw8-134","Lugia-EX","bw8",102,"Rare Ultra","Toyste Beach"
"bw8-136","Charizard","bw8",67.49,"Rare Secret","Ayaka Yoshida"
"bw8-137","Blastoise","bw8",0,"Rare Secret","Ayaka Yoshida"
"bw8-14","Moltres-EX","bw8",13.98,"Rare Holo EX","Eske Yoshinob"
"bw8-17","Infernape","bw8",2,"Rare Holo","5ban Graphics"
"bw8-18","Victini-EX","bw8",7.3,"Rare Holo EX","Eske Yoshinob"
"bw8-25","Articuno-EX","bw8",10.78,"Rare Holo EX","Toyste Beach"
"bw8-28","Mamoswine","bw8",0.65,"Rare","match"
"bw8-3","Torterra","bw8",1,"Rare","5ban Graphics"
"bw8-31","Ludicolo","bw8",0.56,"Rare","match"
"bw8-33","Sharpedo","bw8",0.45,"Rare","5ban Graphics"
"bw8-34","Manaphy","bw8",1.16,"Rare Holo","Naoki Saito"
"bw8-37","Vanilluxe","bw8",0.02,"Rare","Shin Nagasawa"
"bw8-39","Jellicent","bw8",0.46,"Rare","5ban Graphics"
"bw8-41","Beartic","bw8",1.8,"Rare","5ban Graphics"
"bw8-46","Magnezone","bw8",11.33,"Rare Holo","5ban Graphics"
"bw8-47","Magnezone","bw8",0.52,"Rare","match"
"bw8-48","Zapdos-EX","bw8",7.24,"Rare Holo EX","Eske Yoshinob"
"bw8-5","Vespiquen","bw8",1.15,"Rare","Hajime Kusajima"
"bw8-55","Crobat","bw8",3.72,"Rare Holo","5ban Graphics"
"bw8-58","Weezing","bw8",1.2,"Rare Holo","5ban Graphics"
"bw8-61","Gallade","bw8",3.24,"Rare Holo","kawayoo"
"bw8-62","Giratina","bw8",1.35,"Rare","5ban Graphics"
"bw8-66","Garbodor","bw8",0,"Rare Holo","5ban Graphics"
"bw8-67","Garbodor","bw8",0.48,"Rare","5ban Graphics"
"bw8-7","Cherrim","bw8",0.43,"Rare","Kagemaru Himeno"
"bw8-70","Beheeyem","bw8",0.37,"Rare","5ban Graphics"
"bw8-78","Lucario","bw8",3.19,"Rare Holo","Satoshi Shirai"
"bw8-81","Conkeldurr","bw8",0.5,"Rare","Shin Nagasawa"
"bw8-84","Liepard","bw8",1.25,"Rare","5ban Graphics"
"bw8-86","Scrafty","bw8",0,"Rare","5ban Graphics"
"bw8-87","Skarmory","bw8",0.35,"Rare","5ban Graphics"
"bw8-90","Klinklang","bw8",1.23,"Rare Holo","5ban Graphics"
"bw8-93","Cobalion-EX","bw8",3.5,"Rare Holo EX","Eske Yoshinob"
"bw8-94","Druddigon","bw8",0.7,"Rare","5ban Graphics"
"bw8-95","Black Kyurem-EX","bw8",4.61,"Rare Holo EX","Shizurow"
"bw8-96","White Kyurem-EX","bw8",5.28,"Rare Holo EX","Shizurow"
"bw8-98","Clefable","bw8",0.5,"Rare","Kagemaru Himeno"
"bw9-10","Cacturne","bw9",0.53,"Rare","Suwama Chiaki"
"bw9-109","Heatran-EX","bw9",31.49,"Rare Ultra","5ban Graphics"
"bw9-11","Leafeon","bw9",1.34,"Rare","5ban Graphics"
"bw9-110","Thundurus-EX","bw9",18.95,"Rare Ultra","5ban Graphics"
"bw9-111","Deoxys-EX","bw9",28.65,"Rare Ultra","5ban Graphics"
"bw9-112","Latias-EX","bw9",25.88,"Rare Ultra","Ryo Ueda"
"bw9-113","Latios-EX","bw9",16,"Rare Ultra","Ryo Ueda"
"bw9-114","Tornadus-EX","bw9",24.52,"Rare Ultra","5ban Graphics"
"bw9-117","Empoleon","bw9",108.75,"Rare Secret","Ayaka Yoshida"
"bw9-118","Sigilyph","bw9",0,"Rare Secret","Ayaka Yoshida"
"bw9-119","Garbodor","bw9",170,"Rare Secret","Ayaka Yoshida"
"bw9-120","Garchomp","bw9",17,"Rare Secret","Ayaka Yoshida"
"bw9-13","Heatran-EX","bw9",6.01,"Rare Holo EX","Eske Yoshinob"
"bw9-16","Chandelure","bw9",2.7,"Rare Holo","5ban Graphics"
"bw9-17","Reshiram","bw9",4.46,"Rare Holo","Shin Nagasawa"
"bw9-22","Quagsire","bw9",0.54,"Rare","Atsuko Nishida"
"bw9-23","Glaceon","bw9",9.34,"Rare","5ban Graphics"
"bw9-26","Seismitoad","bw9",0.53,"Rare","5ban Graphics"
"bw9-29","Vanilluxe","bw9",0.43,"Rare","5ban Graphics"
"bw9-3","Beedrill","bw9",0.18,"Rare","kawayoo"
"bw9-31","Kyurem","bw9",4.48,"Rare Holo","5ban Graphics"
"bw9-33","Electrode","bw9",0.96,"Rare Holo","HiRON"
"bw9-38","Thundurus-EX","bw9",16,"Rare Holo EX","Eske Yoshinob"
"bw9-39","Zekrom","bw9",2.63,"Rare Holo","Mitsuhiro Arita"
"bw9-42","Nidoqueen","bw9",0.83,"Rare","Mizue"
"bw9-46","Muk","bw9",0.55,"Rare","5ban Graphics"
"bw9-47","Mr. Mime","bw9",1.05,"Rare","Hiroki Asanuma"
"bw9-49","Sableye","bw9",0.72,"Rare","5ban Graphics"
"bw9-5","Exeggutor","bw9",0.56,"Rare","match"
"bw9-52","Metagross","bw9",2.28,"Rare Holo","5ban Graphics"
"bw9-53","Deoxys-EX","bw9",6.9,"Rare Holo EX","Eske Yoshinob"
"bw9-56","Cofagrigus","bw9",2.15,"Rare Holo","5ban Graphics"
"bw9-57","Cofagrigus","bw9",0.72,"Rare","5ban Graphics"
"bw9-58","Nidoking","bw9",0.67,"Rare","Shin Nagasawa"
"bw9-63","Hariyama","bw9",0.65,"Rare","Kouki Saitou"
"bw9-64","Umbreon","bw9",17.52,"Rare Holo","5ban Graphics"
"bw9-66","Weavile","bw9",0.8,"Rare","5ban Graphics"
"bw9-67","Absol","bw9",4.39,"Rare Holo","5ban Graphics"
"bw9-70","Krookodile","bw9",0.74,"Rare","5ban Graphics"
"bw9-73","Bisharp","bw9",0.42,"Rare","5ban Graphics"
"bw9-78","Hydreigon","bw9",3.48,"Rare Holo","5ban Graphics"
"bw9-79","Steelix","bw9",1.44,"Rare","5ban Graphics"
"bw9-8","Sceptile","bw9",3.45,"Rare Holo","kawayoo"
"bw9-83","Dragonite","bw9",8.12,"Rare Holo","Akira Komayama"
"bw9-84","Kingdra","bw9",7.66,"Rare Holo","Naoyo Kimura"
"bw9-85","Latias-EX","bw9",10.13,"Rare Holo EX","Ryo Ueda"
"bw9-86","Latios-EX","bw9",4.57,"Rare Holo EX","Ryo Ueda"
"bw9-88","Raticate","bw9",0.34,"Rare","5ban Graphics"
"bw9-94","Kecleon","bw9",0.65,"Rare","Toyste Beach"
"bw9-97","Staraptor","bw9",0.98,"Rare","Hajime Kusajima"
"bw9-98","Tornadus-EX","bw9",9.5,"Rare Holo EX","Eske Yoshinob"
"bwp-BW01","Snivy","bwp",0.4,"Promo","Ken Sugimori"
